countrycode,year,Y,K,L,A,PA,gY,gK,gL,gA,gPA,gPA_lag1,gPA_lag2,gPA_lag3
KOR,1996,1136406.375,3507887.25,169256.70463114604,0.7864618897438049,4030.030624389648,11.24145492530868,10.66651028944925,2.9108988134726843,0.9056899018588277,7.081652166616514,51.15642367137143,24.72723070886067,29.26783163366231
KOR,1997,1116091.125,3839851,170589.60578670763,0.7970377206802368,4563.698944091797,-1.8038466951164622,9.041963059105207,0.7844181026987584,1.3357740184400835,12.435949162024329,7.081652166616514,51.15642367137143,24.72723070886067
KOR,1998,982705.8125,4050119.5,156574.00211220453,0.773480236530304,4811.051208496094,-12.727799265623219,5.3312823092507955,-8.573195064257177,-3.000188701930473,5.27821400506614,12.435949162024329,7.081652166616514,51.15642367137143
KOR,1999,1092839.625,4289879,161855.7070061172,0.82149738073349,5143.7659912109375,10.622494804764315,5.751214055795906,3.317648566698317,6.022863009471904,6.686988759604873,5.27821400506614,12.435949162024329,7.081652166616514
KOR,2000,1176636.375,4579601,171746.9995587925,0.8355651497840881,5399.958740234375,7.388036907676643,6.5353349013230755,5.931722029948894,1.6979572918885548,4.860581854289769,6.686988759604873,5.27821400506614,12.435949162024329
KOR,2001,1212755,4859549,175528.01701105485,0.8388450145721436,6965.957824707031,3.023479267629625,5.933375882528047,2.1776210121212003,0.39176410330000466,25.464380463260206,4.860581854289769,6.686988759604873,5.27821400506614
KOR,2002,1308658.75,5160626,179400.31583910916,0.8655201196670532,8978.792236328125,7.610812675774348,6.011225471205606,2.1821038900029066,3.130465761050244,25.3830260951597,25.464380463260206,4.860581854289769,6.686988759604873
KOR,2003,1361777.5,5477402.5,177761.67426176945,0.8703165054321289,11462.386108398438,3.978807392657302,5.957310227326218,-0.9175965642013395,0.5526324197360155,24.42055230877358,25.3830260951597,25.464380463260206,4.860581854289769
KOR,2004,1449575.5,5797558,180363.02870365468,0.88288116455078125,12632.087158203123,6.247992326935048,5.6805802171933095,1.452790144692706,1.433366522739904,9.716927520832286,24.42055230877358,25.3830260951597,25.464380463260206
KOR,2005,1562740.5,6112619.5,180309.3346956633,0.8963833451271057,14566.51904296875,7.51702558343279,5.291861030242728,-0.02977439573239593,1.517755195654079,14.248550230815127,9.716927520832286,24.42055230877358,25.3830260951597
KOR,2006,1618417.375,6436058,183973.21322037137,0.9088116884231568,14646.384033203123,3.5007731941830045,5.156083618596874,2.011626468618566,1.3769747244388022,0.5467802292848489,14.248550230815127,9.716927520832286,24.42055230877358
KOR,2007,1716586.625,6772678.5,184920.05214867508,0.93292635679245,15165.17138671875,5.888905598112615,5.098041032082534,0.5133414439590922,2.6188356840257137,3.480796121685792,0.5467802292848489,14.248550230815127,9.716927520832286
KOR,2008,1721251.75,7087414,180223.1205646162,0.9501596689224244,14628.173095703123,0.2713989056280397,4.542388372251871,-2.572793916274385,1.8303776916346666,-3.6052109148378975,3.480796121685792,0.5467802292848489,14.248550230815127
KOR,2009,1659645.375,7388594.5,176722.43183376527,0.9468255043029784,15656.796875,-3.6447837734844057,4.16169924851566,-1.9615322004202795,-0.3515228373751844,6.7955794421378,-3.6052109148378975,3.480796121685792,0.5467802292848489
KOR,2010,1780067.625,7710554,179443.9222275415,0.9790623784065248,17803.365478515625,7.004740512702234,4.265251230131462,1.5282428169509643,3.3480542304574104,12.848238343811857,6.7955794421378,-3.6052109148378975,3.480796121685792
KOR,2011,1784289.875,8019770,181897.5798948145,0.985048770904541,18078.201904296875,0.23691517895798597,3.9319703435030107,1.3581032714888863,0.60957966022811,1.5319386569428772,12.848238343811857,6.7955794421378,-3.6052109148378975
KOR,2012,1790975.75,8307872,185355.70415942936,0.9787276983261108,20352.240234375,0.3740076120131164,3.529375589544337,1.8832923350187158,-0.643769238329621,11.848409323457965,1.5319386569428772,12.848238343811857,6.7955794421378
KOR,2013,1751297,8596805,188915.2316558776,0.9814397096633912,23438.490234375,-2.2403926783253425,3.418712354561748,1.9021700497491523,0.27671239269765824,14.118856178118122,11.848409323457965,1.5319386569428772,12.848238343811857
KOR,2014,1834123.375,8891433,192145.5859511811,0.9857504367828368,25114.359375,4.620998628222495,3.3697606282663273,1.695494016439092,0.43826307559249217,6.906021637381521,14.118856178118122,11.848409323457965,1.5319386569428772
KOR,2015,1943938.625,9208201,196468.4684121217,0.9836356043815612,25573.61962890625,5.814949147375081,3.500627113914234,2.224860748099644,-0.21477081384616326,1.8121567714830533,6.906021637381521,14.118856178118122,11.848409323457965
KOR,2016,1999304,9560242,198438.759984866,0.9885265827178956,24294.09033203125,2.808298595609493,3.7518540524633437,0.9978586259704159,0.4960026508558736,-5.132821236996676,1.8121567714830533,6.906021637381521,14.118856178118122
KOR,2017,2088576.875,9973875,197427.69406936504,1,21456.224609375,4.368379299816283,4.235613391022497,-0.5108127266764129,1.153974475743295,-12.421832970095537,-5.132821236996676,1.8121567714830533,6.906021637381521
KOR,2018,2118144.75,10344492,197033.55778918343,1.0106995105743408,18088.12353515625,1.4057674628100258,3.648502968286138,-0.1998352991513741,1.064267585411683,-17.07592302287857,-12.421832970095537,-5.132821236996676,1.8121567714830533
KOR,2019,2162705.25,10672451,199733.7545408542,1.0077602863311768,14190.54949951172,2.08192809945551,3.121154425673467,1.3611194043471997,-0.29123456658904845,-24.267934978545114,-17.07592302287857,-12.421832970095537,-5.132821236996676
SGP,1980,47817.08203125,152234.609375,4005.9548088011006,1.1288539171218872,15.452399730682377,NA,NA,NA,NA,NA,NA,NA,NA
SGP,1981,48141.5625,169638.015625,4533.060293277578,1.109862208366394,5.392899990081787,0.6762948915698175,10.82440333411867,12.361531653438007,-1.6967014394993178,-105.26810418678608,NA,NA,NA
SGP,1982,50782.25390625,191698.96875,4943.418275546691,1.0689857006072998,3.785799980163574,5.340107175540609,12.225942356537267,8.66597776835718,-3.752561547809946,-35.382605183859624,-105.26810418678608,NA,NA
SGP,1983,56282.3359375,216348.40625,5215.751280626048,1.068500280380249,5.5,10.283377602681654,12.096382957014207,5.3626089038841585,-0.045419735119993365,37.34908722881352,-35.382605183859624,-105.26810418678608,NA
SGP,1984,62920.296875,243704.140625,5457.853113547532,1.074462652206421,16.73330020904541,11.148805944572793,11.906485104351816,4.537237022702811,0.5564620013626287,111.26526662500704,37.34908722881352,-35.382605183859624,-105.26810418678608
SGP,1985,56310.15234375,265286.71875,5358.1330116937625,1.0347819328308103,9.33330011367798,-11.099395176162652,8.485624748760223,-1.843991409360335,-3.7629966594761055,-58.38120962365237,111.26526662500704,37.34908722881352,-35.382605183859624
SGP,1986,58908.4609375,281727.625,5426.025853445046,1.01176655292511,16.3334002494812,4.510988482414291,6.012953675277721,1.259138326727971,-2.2492846274329397,55.96234440891648,-58.38120962365237,111.26526662500704,37.34908722881352
SGP,1987,66756.1171875,297710.625,5819.981697157702,1.0529593229293823,14.8832995891571,12.506120680526678,5.518122228513533,7.009013796105101,3.9906737381958837,-9.29723549351924,55.96234440891648,-58.38120962365237,111.26526662500704
SGP,1988,72381.921875,314568.0625,6240.902674975207,1.0986719131469729,13.41670036315918,8.091063401305476,5.507850999342878,6.982771445018443,4.249749597452693,-10.373952467282122,-9.29723549351924,55.96234440891648,-58.38120962365237
SGP,1989,74596.0625,335366.8125,6794.219423664395,1.118225336074829,42.016700744628906,3.0131153962528856,6.402442780671613,8.49473345295575,1.7640808580075995,114.1566949290572,-10.373952467282122,-9.29723549351924,55.96234440891648
SGP,1990,86285.1484375,358224.65625,7613.170583986258,1.1172339916229248,23.9665994644165,14.556976669907407,6.593542553253862,11.380755310686475,-0.08869269099260613,-56.140600395692,114.1566949290572,-10.373952467282122,-9.29723549351924
SGP,1991,82751.1171875,384264.21875,8177.635578273446,1.1037555932998655,71.45240211486816,-4.181997609313193,7.017006462801589,7.152334071433941,-1.2137439888136647,109.23703512662755,-56.140600395692,114.1566949290572,-10.373952467282122
SGP,1992,82367.453125,414078.71875,8646.591589782396,1.0969029664993286,100.05959701538086,-0.46471423806409007,7.472571202105804,5.576214770686683,-0.6227816594872593,33.673445528916446,109.23703512662755,-56.140600395692,114.1566949290572
SGP,1993,80112.4609375,446956.25,9008.129340100588,1.1450434923171997,87.8130989074707,-2.7758963306025564,7.640461744432336,4.096222222560542,4.295189697064708,-13.05552988188099,33.673445528916446,109.23703512662755,-56.140600395692
SGP,1994,76442.9609375,483251.6875,9613.58536876014,1.181148886680603,128.3346004486084,-4.688655516668305,7.807689496055126,6.50498110288229,3.1044976743466624,37.94302393930451,-13.05552988188099,33.673445528916446,109.23703512662755
SGP,1995,79247.40625,524897.125,10170.790617125116,1.1761010885238647,137.85790252685547,3.6029829447194572,8.266468094577561,5.634270648677919,-0.42827921735262287,7.158254362953986,37.94302393930451,-13.05552988188099,33.673445528916446
SGP,1996,99371.59375,580556.6875,10992.247707726408,1.148166298866272,232.7027969360352,22.629161214230642,10.078515824616119,7.767032333042856,-2.4038658365414687,52.35386269030826,7.158254362953986,37.94302393930451,-13.05552988188099
SGP,1997,104451.0078125,641838.6875,12120.54991052833,1.1224733591079712,262.9078063964844,4.9851841053934365,10.034955728549733,9.771208126809938,-2.2631540227313813,12.204133497210101,52.35386269030826,7.158254362953986,37.94302393930451
SGP,1998,118769.125,695847.125,12754.582527546425,1.0256043672561646,330.9460067749024,12.846334586733654,8.079298167860749,5.098826918824528,-9.025254139823366,23.015181584415156,12.204133497210101,52.35386269030826,7.158254362953986
SGP,1999,122706.6875,743403.8125,13450.827422863103,1.0183217525482178,506.6094970703125,3.261537050537733,6.610939809405458,5.315000162821981,-0.7126133822584378,42.57852435309238,23.015181584415156,12.204133497210101,52.35386269030826
SGP,2000,163269.78125,798316.875,14605.01004133207,1.02593994140625,562.3619041442871,28.560707924782136,7.126621878419215,8.232400078233226,0.7453276796451781,10.440511611785919,42.57852435309238,23.015181584415156,12.204133497210101
SGP,2001,160526.65625,845607.375,14747.8500736218,0.9781985282897948,650.2405242919922,-1.6943920997539053,5.754955103777348,0.9732691075100774,-4.765184378066217,14.519673162092683,10.440511611785919,42.57852435309238,23.015181584415156
SGP,2002,174030.21875,881352.3125,15070.599323931308,0.982874035835266,665.1694030761719,8.07689437780752,4.1402290542476905,2.164846674454779,0.4768325751826185,2.2699417867648286,14.519673162092683,10.440511611785919,42.57852435309238
SGP,2003,167406.53125,911664.3125,14945.57707524293,1.0116691589355469,619.7059783935547,-3.8803781987859054,3.381439723946933,-0.8330372930871022,2.8875909002716953,-7.079661252288805,2.2699417867648286,14.519673162092683,10.440511611785919
SGP,2004,192437.640625,948645.6875,15152.48679066412,1.0767065286636353,706.7576141357422,13.934698331656925,3.97635314483864,1.3749254828157476,6.2305272039657,13.14426328058067,-7.079661252288805,2.2699417867648286,14.519673162092683
SGP,2005,264816.46875,986209.8125,15837.327388577649,1.1053727865219116,749.7178115844727,31.92648588523994,3.8833748181753336,4.420498359853475,2.627577003603865,5.900911454380076,13.14426328058067,-7.079661252288805,2.2699417867648286
SGP,2006,296612.875,1029616.5,17433.742795671995,1.123814582824707,769.2793960571289,11.339082209926588,4.307255824666534,9.603792276843315,1.6546134520325286,2.5757342881535195,5.900911454380076,13.14426328058067,-7.079661252288805
SGP,2007,326440.75,1083633.875,19521.920145749733,1.1291805505752563,780.1217041015625,9.58206247181046,5.113368946339847,11.313037481915877,0.4763417210460308,1.3995711020584167,2.5757342881535195,5.900911454380076,13.14426328058067
SGP,2008,299015.375,1145713,21140.707699957155,1.073173999786377,892.8634338378906,-8.775346863762756,5.570705835217282,7.966251243137457,-5.08715807097179,13.498370113722657,1.3995711020584167,2.5757342881535195,5.900911454380076
SGP,2009,291632.84375,1210670.5,21715.366049088705,1.0301735401153564,806.8434753417969,-2.4999366793920785,5.514718773751781,2.6819666113103935,-4.089333886646605,-10.130394877548454,13.498370113722657,1.3995711020584167,2.5757342881535195
SGP,2010,369290.46875,1280650.125,23555.314427143305,1.0980141162872314,1008.0361175537108,23.60878858831441,5.619352077958695,8.133133788583535,6.377592576995717,22.262958812259726,-10.130394877548454,13.498370113722657,1.3995711020584167
SGP,2011,399595.4375,1354075.5,24857.277179204808,1.102213740348816,1043.6025848388672,7.8869116478990975,5.575107449945094,5.37990932058694,0.3817449314608076,3.4674751211926313,22.262958812259726,-10.130394877548454,13.498370113722657
SGP,2012,403046.78125,1435408.875,26827.784802177317,1.0758343935012815,1017.2070770263672,0.8600008674285675,5.833080529571788,7.6287542910643324,-2.4224108174001695,-2.561803922424666,3.4674751211926313,22.262958812259726,-10.130394877548454
SGP,2013,392164.71875,1521918.875,28809.92364063393,1.0561832189559937,1102.4902801513672,-2.737068529218689,5.852221750180142,7.128180182996857,-1.843486747546546,8.05108002093613,-2.561803922424666,3.4674751211926313,22.262958812259726
SGP,2014,425131.96875,1610568.875,30472.1596449048,1.0359671115875244,1053.132080078125,8.071768300693805,5.661549865429549,5.609356958504996,-1.9326275271933888,-4.580285465192624,8.05108002093613,-2.561803922424666,3.4674751211926313
SGP,2015,421381.21875,1697246.625,31585.261331387388,1.0191670656204224,1091.2089080810547,-0.8861703753284544,5.241985059047849,3.5877129993146184,-1.6349706399552393,3.551751417891591,-4.580285465192624,8.05108002093613,-2.561803922424666
SGP,2016,427075,1781923.125,32890.53968926289,1.0035514831542969,1044.1431274414062,1.342171015581961,4.868588270061736,4.049447075827928,-1.5440499831952597,-4.408959632361409,3.551751417891591,-4.580285465192624,8.05108002093613
SGP,2017,464890.21875,1867296.25,34026.00480999688,1,1009.5298309326172,8.484164717123122,4.679834060624621,3.394001063951535,-0.3545191529997362,-3.371186677432103,-4.408959632361409,3.551751417891591,-4.580285465192624
SGP,2018,476500.75,1938479.375,35588.22773379725,0.990425944328308,815.1872787475586,2.4668008065582114,3.7412309408717093,4.4889821913516315,-0.9620181586844162,-21.38221108044389,-3.371186677432103,-4.408959632361409,3.551751417891591
SGP,2019,477907.875,2004526.5,38121.91486752623,0.9483579993247986,630.5645732879639,0.2948686721161664,3.35040348650697,6.877440860989736,-4.340303000839309,-25.680231055676206,-21.38221108044389,-3.371186677432103,-4.408959632361409
USA,1980,7309359,28952150,621272.63376445,0.7875528931617737,43367.697265625,NA,NA,NA,NA,NA,NA,NA,NA
USA,1981,7496486.5,29738288,625823.9214227234,0.7925126552581787,41946.5302734375,2.527886229244203,2.679090656954841,0.7299046486105354,0.6277940040000929,-3.3319142850473327,NA,NA,NA
USA,1982,7323942,30368384,615933.1708192041,0.7774326801300049,43240.14404296875,-2.3285736499753185,2.096669343013957,-1.5930587133818008,-1.9211419141078574,3.037360551916457,-3.3319142850473327,NA,NA
USA,1983,7655244,31093054,629044.8097946424,0.7929401397705078,42562.73095703125,4.42421955823793,2.358238295181536,2.1064025181814827,1.9750677735252908,-1.5790313810715162,3.037360551916457,-3.3319142850473327,NA
USA,1984,8235799,32068518,662656.4237287114,0.8103001713752747,44211.05810546875,7.309948062330562,3.089035103600324,5.205414737899439,2.1657027964591875,3.7995930976416403,-1.5790313810715162,3.037360551916457,-3.3319142850473327
USA,1985,8533360,33127016,680369.3500157291,0.8170069456100464,46144.85986328125,3.549280399578514,3.2474341607077406,2.637917121990263,0.8242835219813949,4.281063466063095,3.7995930976416403,-1.5790313810715162,3.037360551916457
USA,1986,8808309,34181992,689805.542414491,0.8258476853370667,47525.708984375,3.171229273637266,3.134981285315064,1.3773922785144777,1.0762760016275297,2.9485230563123466,4.281063466063095,3.7995930976416403,-1.5790313810715162
USA,1987,9116680,35208604,712616.3174673937,0.8261879086494446,51837.5595703125,3.4410222172764904,2.9591528868667893,3.253341612020577,0.041188376137440974,8.684416834753073,2.9485230563123466,4.281063466063095,3.7995930976416403
USA,1988,9489531,36224176,734127.8704753694,0.8340516090393066,55459.7666015625,4.00834882363732,2.8436256672513593,2.974007249417454,0.9473041826067619,6.754285702249518,8.684416834753073,2.9485230563123466,4.281063466063095
USA,1989,9822400,37242084,755652.5331739879,0.8382185697555542,58371.560546875,3.447630073305774,2.771267094883356,2.889843442320661,0.49836077847025817,5.117096251689546,6.754285702249518,8.684416834753073,2.9485230563123466
USA,1990,9978170,38181148,758941.5848675653,0.8419286608695984,59825.3349609375,1.5734215085078773,2.49024737690533,0.4343152828214514,0.44163952738424384,2.460043850617666,5.117096251689546,6.754285702249518,8.684416834753073
USA,1991,9939456,38943580,750121.1378852236,0.8391718864440918,56315.2109375,-0.3887415975562192,1.9772046086401929,-1.1690100481805743,-0.3279728747983268,-6.04645576271956,2.460043850617666,5.117096251689546,6.754285702249518
USA,1992,10301173,39749632,750041.1297389414,0.8600287437438965,59924.0009765625,3.574548144589329,2.0486651165406045,-0.010666598952013828,2.4550255550206455,6.2112433787506305,-6.04645576271956,2.460043850617666,5.117096251689546
USA,1993,10602463,40619356,768460.8723387846,0.8611710667610168,70218.6982421875,2.8828560371032097,2.164411857172155,2.4261602675641925,0.13273568563832994,15.853752333960891,6.2112433787506305,-6.04645576271956,2.460043850617666
USA,1994,11054640,41576888,796299.0244390077,0.8662667274475098,79494.0419921875,4.176391671116519,2.329973418652287,3.5585126790959265,0.5899691998967949,12.40674430659574,15.853752333960891,6.2112433787506305,-6.04645576271956
USA,1995,11361680,42589128,815905.830550302,0.8646295666694641,99113.4794921875,2.7396040353995232,2.4054573481684827,2.4324170421968105,-0.18916919191806214,22.058337582251752,12.40674430659574,15.853752333960891,6.2112433787506305
USA,1996,11815750,43715496,833442.8554737576,0.8723098039627075,100761.494140625,3.9187097570355434,2.6103629352537183,2.1266195553769407,0.8843472002603631,1.6490828902631094,22.058337582251752,12.40674430659574,15.853752333960891
USA,1997,12360252,44934860,857857.0176986567,0.8801152110099792,115872.30859375,4.505245291816706,2.75112467057248,2.8872299441129456,0.8908179919204035,13.973251672683418,1.6490828902631094,22.058337582251752,12.40674430659574
USA,1998,12924324,46303760,879620.369804103,0.8887822031974792,116345.4287109375,4.462527711467956,3.0009281804069587,2.505297688139585,0.9799394214756549,0.40748030475210584,13.973251672683418,1.6490828902631094,22.058337582251752
USA,1999,13526821,47787892,898269.9639791193,0.9009824395179749,123577.6201171875,4.556333793993161,3.1549134672726353,2.0980234718251722,1.3633552707483856,6.030586175904418,0.40748030475210584,13.973251672683418,1.6490828902631094
USA,2000,14095967,49329540,915270.3490005176,0.9101762175559998,131228.9228515625,4.121427287558177,3.175078827694122,1.8748833861600644,1.0152459002671006,6.007383916258036,6.030586175904418,0.40748030475210584,13.973251672683418
USA,2001,14205419,50697112,907291.465540209,0.911842167377472,127250.9169921875,0.773478342582834,2.734585620227392,-0.8755735328461967,0.18286865813276626,-3.078243914840506,6.007383916258036,6.030586175904418,0.40748030475210584
USA,2002,14396938,51889248,898083.5576977808,0.9240977168083192,129926.478515625,1.339203355497176,2.3242654629552106,-1.0200637060226114,1.3350907160413497,2.0807878962010307,-3.078243914840506,6.007383916258036,6.030586175904418
USA,2003,14799683,53148096,896112.7608599309,0.9418501257896424,125578.4052734375,2.759021653955074,2.3970679924634197,-0.21968584040497063,1.9028339612469505,-3.4038433876439456,2.0807878962010307,-3.078243914840506,6.007383916258036
USA,2004,15372598,54536764,908120.7609350896,0.958232879638672,125872.3193359375,3.798081222373284,2.5792762053026053,1.3311112151956905,1.7244678038468826,0.23377478574513333,-3.4038433876439456,2.0807878962010307,-3.078243914840506
USA,2005,15920553,56048848,923728.7052097268,0.9687321782112122,125477.423828125,3.5024342148361143,2.7348553172075185,1.7041053067142542,1.0897345990528136,-0.3142201999143168,0.23377478574513333,-3.4038433876439456,2.0807878962010307
USA,2006,16386528,57539832,944580.442656028,0.9693102836608888,126920.90625,2.8848617835702584,2.625384218176663,2.2322433432123034,0.05965869976497923,1.143825444012947,-0.3142201999143168,0.23377478574513333,-3.4038433876439456
USA,2007,16702365,58882184,956132.102157671,0.9674323201179504,129573.701171875,1.9090792332910667,2.306112771291069,1.215523279658015,-0.1939301720158569,2.0685733255868755,1.143825444012947,-0.3142201999143168,0.23377478574513333
USA,2008,16671577,59951996,948109.6202142902,0.9610965251922609,128590.52734375,-0.18450327943817513,1.8005609207268236,-0.8425956970956605,-0.6570622716616924,-0.7616691025909006,2.0685733255868755,1.143825444012947,-0.3142201999143168
USA,2009,16195003,60486876,900006.1850364545,0.96138763427734375,122412.3984375,-2.9002555502451344,0.8882240553909071,-5.206849314403961,0.030284679941202514,-4.923748987176602,-0.7616691025909006,2.0685733255868755,1.143825444012947
USA,2010,16651722,61035284,903746.182648532,0.9771565794944764,128584.451171875,2.781089663640657,0.9025707293652374,0.41469139985910175,1.626921163155484,4.919023665987687,-4.923748987176602,-0.7616691025909006,2.0685733255868755
USA,2011,16943864,61657132,919465.1601354418,0.9752111434936525,138699.81640625,1.7392127884757969,1.0136785060829823,1.724360375412104,-0.19928998229175182,7.572610761252463,4.919023665987687,-4.923748987176602,-0.7616691025909006
USA,2012,17382956,62424416,937630.461940305,0.9776619672775269,155415.08984375,2.558442354074586,1.2367572656124537,1.9563754249650955,0.25099685760711193,11.378753281625542,7.572610761252463,4.919023665987687,-4.923748987176602
USA,2013,17764046,63225104,951067.993350824,0.9794913530349731,168997.20703125,2.1686341005825227,1.274495657781216,1.4229649112401432,0.18694358497481528,8.378265188323475,11.378753281625542,7.572610761252463,4.919023665987687
USA,2014,18244220,64118472,970212.6545401608,0.9840512871742249,156071.716796875,2.6671790602421197,1.4031059665637002,1.9929722276232908,0.46446073981343605,-7.956656367804271,8.378265188323475,11.378753281625542,7.572610761252463
USA,2015,18785358,65053556,991467.4740794837,0.9928927421569824,153672.69140625,2.9229419067391404,1.4478371966962555,2.1670863706356513,0.894462746463243,-1.5490664557912481,-7.956656367804271,8.378265188323475,11.378753281625542
USA,2016,19095196,65971328,1005207.664483883,0.9937236309051514,149748.15234375,1.635904848875569,1.4009354288237574,1.3763287814333225,0.0836486407626476,-2.587006146092641,-1.5490664557912481,-7.956656367804271,8.378265188323475
USA,2017,19542980,66940280,1019920.0237339516,1,140472.064453125,2.3179357571144976,1.4580655230293615,1.4530064625160932,0.6296148303865557,-6.39462591578539,-2.587006146092641,-1.5490664557912481,-7.956656367804271
USA,2018,20155260,68005632,1041038.2579524908,1.008165955543518,119399.41357421876,3.0849153847647415,1.5789646651093392,2.0494323994521224,0.8132794533786761,-16.253434998172978,-6.39462591578539,-2.587006146092641,-1.5490664557912481
USA,2019,20595844,69059464,1047767.0200365848,1.0167962312698364,97416.48828125,2.162401135820957,1.5377405288958812,0.6442711946462509,0.8523939890842982,-20.34788089844568,-16.253434998172978,-6.39462591578539,-2.587006146092641
