countrycode,year,Y,K,L,A,PA,gY,gK,gL,gA,gPA
SGP,2014,425131.96875,0.8506382703781128,30472.1596449048,1.0359671115875244,1053.132080078125,8.071768300693805,5.940671523229282,5.609356958504996,-1.9326275271933888,-4.580285465192624
SGP,2015,421381.21875,0.8974538445472717,31585.261331387388,1.0191670656204224,1091.2089080810547,-0.8861703753284544,5.357471832930629,3.5877129993146184,-1.6349706399552393,3.551751417891591
SGP,2016,427075,0.9460588693618774,32890.53968926289,1.0035514831542969,1044.1431274414062,1.342171015581961,5.274310453335314,4.049447075827928,-1.5440499831952597,-4.408959632361409
SGP,2017,464890.21875,1,34026.00480999688,1,1009.5298309326172,8.484164717123122,5.545048209702408,3.394001063951535,-0.3545191529997362,-3.371186677432103
SGP,2018,476500.75,1.043179988861084,35588.22773379725,0.990425944328308,815.1872787475586,2.4668008065582114,4.227372954948279,4.4889821913516315,-0.9620181586844162,-21.38221108044389
SGP,2019,477907.875,1.082009196281433,38121.91486752623,0.9483579993247986,630.5645732879639,0.2948686721161664,3.6545950174577957,6.877440860989736,-4.340303000839309,-25.680231055676206
USA,1980,7309359,0.3157295286655426,621272.63376445,0.7875528931617737,43367.697265625,NA,NA,NA,NA,NA
USA,1981,7496486.5,0.3277817666530609,625823.9214227234,0.7925126552581787,41946.5302734375,2.527886229244203,3.7462116241527177,0.7299046486105354,0.6277940040000929,-3.3319142850473327
USA,1982,7323942,0.3371388614177704,615933.1708192041,0.7774326801300049,43240.14404296875,-2.3285736499753185,2.81468557935427,-1.5930587133818008,-1.9211419141078574,3.037360551916457
USA,1983,7655244,0.3478725254535675,629044.8097946424,0.7929401397705078,42562.73095703125,4.42421955823793,3.13412093329144,2.1064025181814827,1.9750677735252908,-1.5790313810715162
USA,1984,8235799,0.36293038725852966,662656.4237287114,0.8103001713752747,44211.05810546875,7.309948062330562,4.237493873677911,5.205414737899439,2.1657027964591875,3.7995930976416403
USA,1985,8533360,0.3785111010074616,680369.3500157291,0.8170069456100464,46144.85986328125,3.549280399578514,4.203435616026718,2.637917121990263,0.8242835219813949,4.281063466063095
USA,1986,8808309,0.3931065201759338,689805.542414491,0.8258476853370667,47525.708984375,3.171229273637266,3.7835217451099745,1.3773922785144777,1.0762760016275297,2.9485230563123466
USA,1987,9116680,0.407222181558609,712616.3174673937,0.8261879086494446,51837.5595703125,3.4410222172764904,3.527831828023298,3.253341612020577,0.041188376137440974,8.684416834753073
USA,1988,9489531,0.4213971197605133,734127.8704753694,0.8340516090393066,55459.7666015625,4.00834882363732,3.4216729288315317,2.974007249417454,0.9473041826067619,6.754285702249518
USA,1989,9822400,0.4362305700778961,755652.5331739879,0.8382185697555542,58371.560546875,3.447630073305774,3.4595267604611624,2.889843442320661,0.49836077847025817,5.117096251689546
USA,1990,9978170,0.4495259523391724,758941.5848675653,0.8419286608695984,59825.3349609375,1.5734215085078773,3.0022654239593494,0.4343152828214514,0.44163952738424384,2.460043850617666
USA,1991,9939456,0.4606260359287262,750121.1378852236,0.8391718864440918,56315.2109375,-0.3887415975562192,2.439292364341361,-1.1690100481805743,-0.3279728747983268,-6.04645576271956
USA,1992,10301173,0.4729953110218048,750041.1297389414,0.8600287437438965,59924.0009765625,3.574548144589329,2.649896326527079,-0.010666598952013828,2.4550255550206455,6.2112433787506305
USA,1993,10602463,0.4865992665290833,768460.8723387846,0.8611710667610168,70218.6982421875,2.8828560371032097,2.835544784012467,2.4261602675641925,0.13273568563832994,15.853752333960891
USA,1994,11054640,0.5016573667526245,796299.0244390077,0.8662667274475098,79494.0419921875,4.176391671116519,3.0476427298618547,3.5585126790959265,0.5899691998967949,12.40674430659574
USA,1995,11361680,0.5193513631820679,815905.830550302,0.8646295666694641,99113.4794921875,2.7396040353995232,3.466330414693408,2.4324170421968105,-0.18916919191806214,22.058337582251752
USA,1996,11815750,0.5399460196495056,833442.8554737576,0.8723098039627075,100761.494140625,3.9187097570355434,3.8888516494265057,2.1266195553769407,0.8843472002603631,1.6490828902631094
USA,1997,12360252,0.5639553666114807,857857.0176986567,0.8801152110099792,115872.30859375,4.505245291816706,4.350594020325915,2.8872299441129456,0.8908179919204035,13.973251672683418
USA,1998,12924324,0.591966450214386,879620.369804103,0.8887822031974792,116345.4287109375,4.462527711467956,4.847485019007436,2.505297688139585,0.9799394214756549,0.40748030475210584
USA,1999,13526821,0.6238548159599304,898269.9639791193,0.9009824395179749,123577.6201171875,4.556333793993161,5.246771322451188,2.0980234718251722,1.3633552707483856,6.030586175904418
USA,2000,14095967,0.6558927297592163,915270.3490005176,0.9101762175559998,131228.9228515625,4.121427287558177,5.007957929700107,1.8748833861600644,1.0152459002671006,6.007383916258036
USA,2001,14205419,0.6812365651130676,907291.465540209,0.911842167377472,127250.9169921875,0.773478342582834,3.7912370983602006,-0.8755735328461967,0.18286865813276626,-3.078243914840506
USA,2002,14396938,0.7009119391441345,898083.5576977808,0.9240977168083192,129926.478515625,1.339203355497176,2.8472632532464957,-1.0200637060226114,1.3350907160413497,2.0807878962010307
USA,2003,14799683,0.7209519147872925,896112.7608599309,0.9418501257896424,125578.4052734375,2.759021653955074,2.819018529106998,-0.21968584040497063,1.9028339612469505,-3.4038433876439456
USA,2004,15372598,0.7436413764953613,908120.7609350896,0.958232879638672,125872.3193359375,3.798081222373284,3.0986455112551825,1.3311112151956905,1.7244678038468826,0.23377478574513333
USA,2005,15920553,0.7693599462509155,923728.7052097268,0.9687321782112122,125477.423828125,3.5024342148361143,3.4000032758017107,1.7041053067142542,1.0897345990528136,-0.3142201999143168
USA,2006,16386528,0.7972298264503479,944580.442656028,0.9693102836608888,126920.90625,2.8848617835702584,3.5584071108578836,2.2322433432123034,0.05965869976497923,1.143825444012947
USA,2007,16702365,0.8242549896240234,956132.102157671,0.9674323201179504,129573.701171875,1.9090792332910667,3.333693381511865,1.215523279658015,-0.1939301720158569,2.0685733255868755
USA,2008,16671577,0.845964252948761,948109.6202142902,0.9610965251922609,128590.52734375,-0.18450327943817513,2.5997169049959052,-0.8425956970956605,-0.6570622716616924,-0.7616691025909006
USA,2009,16195003,0.8567948937416077,900006.1850364545,0.96138763427734375,122412.3984375,-2.9002555502451344,1.272145491464069,-5.206849314403961,0.030284679941202514,-4.923748987176602
USA,2010,16651722,0.8706852197647095,903746.182648532,0.9771565794944764,128584.451171875,2.781089663640657,1.6081951141987765,0.41469139985910175,1.626921163155484,4.919023665987687
USA,2011,16943864,0.8861290216445923,919465.1601354418,0.9752111434936525,138699.81640625,1.7392127884757969,1.7582052054393325,1.724360375412104,-0.19928998229175182,7.572610761252463
USA,2012,17382956,0.9040193557739258,937630.461940305,0.9776619672775269,155415.08984375,2.558442354074586,1.9988208790472293,1.9563754249650955,0.25099685760711193,11.378753281625542
USA,2013,17764046,0.9218540191650392,951067.993350824,0.9794913530349731,168997.20703125,2.1686341005825227,1.9536108980074143,1.4229649112401432,0.18694358497481528,8.378265188323475
USA,2014,18244220,0.941271424293518,970212.6545401608,0.9840512871742249,156071.716796875,2.6671790602421197,2.084465999130589,1.9929722276232908,0.46446073981343605,-7.956656367804271
USA,2015,18785358,0.9611234664916992,991467.4740794837,0.9928927421569824,153672.69140625,2.9229419067391404,2.0871337427677696,2.1670863706356513,0.894462746463243,-1.5490664557912481
USA,2016,19095196,0.9801573753356934,1005207.664483883,0.9937236309051514,149748.15234375,1.635904848875569,1.961026803277202,1.3763287814333225,0.0836486407626476,-2.587006146092641
USA,2017,19542980,1,1019920.0237339516,1,140472.064453125,2.3179357571144976,2.004213313300576,1.4530064625160932,0.6296148303865557,-6.39462591578539
USA,2018,20155260,1.0229711532592771,1041038.2579524908,1.008165955543518,119399.41357421876,3.0849153847647415,2.2711288389388398,2.0494323994521224,0.8132794533786761,-16.253434998172978
USA,2019,20595844,1.04604971408844,1047767.0200365848,1.0167962312698364,97416.48828125,2.162401135820957,2.230960393314822,0.6442711946462509,0.8523939890842982,-20.34788089844568
